Post,Labels Set,Dataset,Processed_Post
"@REAL___HINDUVT प्रौढ प्रताप पुरंदर, क्षत्रियकुलावतंस, सिंहासनाधीश्वर, महाराजाधिराज महाराज श्रीमंत श्री छत्रपती शिवाजी महाराज की जय 🙏",0,hate_bin_train,प्रौढ प्रताप पुरंदर क्षत्रियकुलावतंस सिंहासनाधीश्वर महाराजाधिराज महाराज श्रीमंत श्री छत्रपती शिवाजी महाराज की जय
@That_Pune_Guy2 @iRutujaa राष्ट्रीय स्वयंसेवक संघ असेल किंवा बजरंग दल यांपैकी कुणी महिलांची विक्री केली? निष्पाप जनतेचे बळी घेतले? देशातील नागरीकांना देश सोडुन पळवून लावले? जुलमी कायदे जनतेवर लादले? महिला मुलींवर अत्याचार केले? याचं उत्तर जर हो असेल तरच अशी तुलना करा.. मुर्खासारखे काहीही बरळायचं ...,0,hate_bin_train,राष्ट्रीय स्वयंसेवक संघ असेल किंवा बजरंग दल यांपैकी कुणी महिलांची विक्री केली निष्पाप जनतेचे बळी घेतले देशातील नागरीकांना देश सोडुन पळवून लावले जुलमी कायदे जनतेवर लादले महिला मुलींवर अत्याचार केले याचं उत्तर जर हो असेल तरच अशी तुलना करा मुर्खासारखे काहीही बरळायचं
@KiritSomaiya @BJP4India @BJP4Maharashtra @Dev_Fadnavis @ChDadaPatil चुतिया येयू नको नांदेडकर खुप बेकार मारतात....,1,hate_bin_train,चुतिया येयू नको नांदेडकर खुप बेकार मारतात
"@hanmant_survase @Anand_Dasa88 @BrotherToGod शेवटी मी विळा, भोपळ्या वर पडलो काय अन तुझा भोपळा माह्या विळ्याव पडला काय, कापला समोरचाच जाणार. बरोबर ना टकल्या😂😂😂",1,hate_bin_train,शेवटी मी विळा भोपळ्या वर पडलो काय अन तुझा भोपळा माह्या विळ्याव पडला काय कापला समोरचाच जाणार बरोबर ना टकल्या
@zee24taasnews आजचे सर्वात दुःखद बातमी......  खोटी आश्वासने सत्ताधारी का बरे मरत नसावेत....  अशा लोकांना परमेश्वराने लवकर बोलवून समाजकार्य करावे  @Awhadspeaks  @RRPSpeaks  @supriya_sule  @AjitPawarSpeaks,0,hate_bin_train,आजचे सर्वात दुःखद बातमी खोटी आश्वासने सत्ताधारी का बरे मरत नसावेत अशा लोकांना परमेश्वराने लवकर बोलवून समाजकार्य करावे
@green_raddish @itsamchimumbai वाघ साहेब तुम्ही पण चक्रम झाले का,1,hate_bin_train,वाघ साहेब तुम्ही पण चक्रम झाले का
@BJP4Karnataka @OfficeofUT बेळगांव महाराष्ट्राचा अविभाज्य घटक आहे तुमच्या आईच भोक @BJP4Karnataka,1,hate_bin_train,बेळगांव महाराष्ट्राचा अविभाज्य घटक आहे तुमच्या आईच भोक
परमेश्वराने दुसऱ्याला काय दिल हे बघण्यात आपण इतके व्यस्त असतो की परमेश्वराने आपल्याला काय दिल हे बघायला आपल्याकडे वेळच नसतो.  शुभ सकाळ...🙏🌷🌺🌻🙏  #goodmorning #morning #motivation #SundayMorning,0,hate_bin_train,परमेश्वराने दुसऱ्याला काय दिल हे बघण्यात आपण इतके व्यस्त असतो की परमेश्वराने आपल्याला काय दिल हे बघायला आपल्याकडे वेळच नसतो शुभ सकाळ
@TejasYMarathe @National_Champ0 @shailesh_varmaa तुला मोदीने ठेवलाय का ? किती देतो सांग उद्यापासून मी देतो पण ती खरकटी ठेवत जाऊ नको वासाड्या,1,hate_bin_train,तुला मोदीने ठेवलाय का किती देतो सांग उद्यापासून मी देतो पण ती खरकटी ठेवत जाऊ नको वासाड्या
"गुलाब जाम तोडून नसता खात, तो अख्खा खायचा असतो bc.",0,hate_bin_train,गुलाब जाम तोडून नसता खात तो अख्खा खायचा असतो
@BhatkhalkarA @nawabmalikncp गुजराती ड्रग्ज माफिया चा हँडलर खंडणीखोरी समीर वानखेडे चे वकील पत्र सध्या भाजपा नेत्याने घेतले असुन वाचवण्यासाठी कसोशीने प्रयत्न करीत आहे..।,1,hate_bin_train,गुजराती ड्रग्ज माफिया चा हँडलर खंडणीखोरी समीर वानखेडे चे वकील पत्र सध्या भाजपा नेत्याने घेतले असुन वाचवण्यासाठी कसोशीने प्रयत्न करीत आहे
"@Dev_Fadnavis साहेब एक वेळा बोला ना मी पुन्हा येईन,पुन्हा येईन,पुन्हा येईन ऐकायला चांगलं वाटतं ओ म्हणून विचारलं🤣🤣🤣🤣",0,hate_bin_train,साहेब एक वेळा बोला ना मी पुन्हा येईनपुन्हा येईनपुन्हा येईन ऐकायला चांगलं वाटतं ओ म्हणून विचारलं
@berozgaarhoo @drrpatil बेवड्यांनाच सगळं कळत येड्या,1,hate_bin_train,बेवड्यांनाच सगळं कळत येड्या
"काही भिकारचोट लोक म्हणत आहे की आज काही लोकांची अचार विचार कळतील.
अरे बुचक्या गोखले/कंगना तुज्या आईची नवरा/बायको होती क्या त्यांच्याविषयी एक शब्द नाही फुटला तोंडातून तुज्या अन आज सकाळ सकाळ तोंडातून गु काढतोय.",1,hate_bin_train,काही भिकारचोट लोक म्हणत आहे की आज काही लोकांची अचार विचार कळतील अरे बुचक्या गोखलेकंगना तुज्या आईची नवराबायको होती क्या त्यांच्याविषयी एक शब्द नाही फुटला तोंडातून तुज्या अन आज सकाळ सकाळ तोंडातून गु काढतोय
"महिला  जिल्हाध्यक्षा  आरती  साळवी, मुंबई पदाधिकारी, जिल्हा  कार्यकारिणी, तालुका अध्यक्ष, वॉर्ड अध्यक्ष, फ्रंटल/सेल  प्रमुख  व  कार्यकर्ते  उपस्थित  होते. (२/२)  #BharatBandh",0,hate_bin_train,महिला जिल्हाध्यक्षा आरती साळवी मुंबई पदाधिकारी जिल्हा कार्यकारिणी तालुका अध्यक्ष वॉर्ड अध्यक्ष फ्रंटलसेल प्रमुख व कार्यकर्ते उपस्थित होते २२
"अरेरे... 'जावेद हबीब केसावर थुंकला आणि नंतर...', पाहा महिलेसोबत काय केलं..",0,hate_bin_train,अरेरे जावेद हबीब केसावर थुंकला आणि नंतर पाहा महिलेसोबत काय केलं
@TheRSS_Piyussh @yuga_v108 @TajinderTiwana @CAPratikKarpe @bjp4mumbai @BJYM4Mumbai @iYogeshTilekar @ivikrantpatil @MatruBhakt @VidarbhaPutra @swanandgangal @malhar_pandey कोण आहे हा परप्रांतीय 🤬,1,hate_bin_train,कोण आहे हा परप्रांतीय
या भिकारचोट माणसाला कोणी तरी सांगा रे मोदी चे फोटो लाऊन तुमचे एव्हढे तरी खासदार आमदार आहेत येणाऱ्या काळात जनता तुम्हाला दारात भिकेला सुद्धा उभा करणार नाही,1,hate_bin_train,या भिकारचोट माणसाला कोणी तरी सांगा रे मोदी चे फोटो लाऊन तुमचे एव्हढे तरी खासदार आमदार आहेत येणाऱ्या काळात जनता तुम्हाला दारात भिकेला सुद्धा उभा करणार नाही
"जो पर्यंत पाकिस्तानातला शेवटचा हिंदु भारतात येत नाही, आणि भारतातील शेवटचा मुस्लिम पाकिस्तानात जात नाही तो पर्यंत फाळणीला मान्यता देऊ नये..",0,hate_bin_train,जो पर्यंत पाकिस्तानातला शेवटचा हिंदु भारतात येत नाही आणि भारतातील शेवटचा मुस्लिम पाकिस्तानात जात नाही तो पर्यंत फाळणीला मान्यता देऊ नये
@lokmat काय फालतू प्रश्न विचारत आहात? गेल्या..७ वर्षात जनतेला टोप्या घातल्या त्यावर प्रश्न करा.,1,hate_bin_train,काय फालतू प्रश्न विचारत आहात गेल्या७ वर्षात जनतेला टोप्या घातल्या त्यावर प्रश्न करा
Pune | तुम्ही हिजाब परिधान कराल तर आम्ही पण मुलांना भगवे वस्त्र परिधान करुन शाळेत पाठवू | Subscribe :  https://t.co/8pqJzB4Nt9 LIVE TV :  https://t.co/fESn9NtTrn Website :  https://t.co/Ct4fYew3EF News :  https://t.co/Qok56j3nuw #Zee24TaasLive #HijabControversy #Pune #Maharashtra,0,hate_bin_train,तुम्ही हिजाब परिधान कराल तर आम्ही पण मुलांना भगवे वस्त्र परिधान करुन शाळेत पाठवू
@Abhishe51645214 चालेल की देश लांड्या,1,hate_bin_train,चालेल की देश लांड्या
"@aishwarya_hole 🚩""भगवा हिंद""🚩 🌹 सुप्रभात 🌹 तुम्ही कुठल्या साच्यात अहात पहिल्या की दुसरा?😂😂😂 तसा मला वैयक्तिक काही फरक नही पडत मी संन्यासी आहे जय श्री राम 🚩 जय हिन्द 🇮🇳 वंदेमातरम् 🌹🙏",0,hate_bin_train,भगवा हिंद सुप्रभात तुम्ही कुठल्या साच्यात अहात पहिल्या की दुसरा तसा मला वैयक्तिक काही फरक नही पडत मी संन्यासी आहे जय श्री राम जय हिन्द वंदेमातरम्
शिवाजी महाराजांचे मावळे आम्ही असत्याचा विजय होणेच नाही.. शूर आम्ही सरदार आम्हाला काय कुणाची भीती.,0,hate_bin_train,शिवाजी महाराजांचे मावळे आम्ही असत्याचा विजय होणेच नाही शूर आम्ही सरदार आम्हाला काय कुणाची भीती
या विविध कामांचा शुभारंभ केला...  • करसनदास मुळजी ग्रंथालयाच्या नूतनीकरण केलेल्या इमारतीचे लोकार्पण  • माथेरान गिरीस्थान नगरपरिषदेच्या नूतनीकरण केलेल्या सभागृहाचे स्व. हिंदुहृदयसम्राट माननीय बाळासाहेब ठाकरे नामकरण  • ओलम्पिया ग्राऊंड पुनर्विकास कामाचे भूमिपूजन  https://t.co/SRHK7pDAcD,0,hate_bin_train,या विविध कामांचा शुभारंभ केला करसनदास मुळजी ग्रंथालयाच्या नूतनीकरण केलेल्या इमारतीचे लोकार्पण माथेरान गिरीस्थान नगरपरिषदेच्या नूतनीकरण केलेल्या सभागृहाचे स्व हिंदुहृदयसम्राट माननीय बाळासाहेब ठाकरे नामकरण ओलम्पिया ग्राऊंड पुनर्विकास कामाचे भूमिपूजन
जेव्हा गोदीची... फाटलेली... शिवून दिलेली तुमची पण जेव्हा जेव्हा फाटलेली... सांभाळलेली तेव्हा आपली जड झालेली... घट्ट धरून ठेवा केव्हा फाटेल... घसरेल कळणार नाही (हाफचड्डी बद्दल हो .. गैरसमज नको),1,hate_bin_train,जेव्हा गोदीची फाटलेली शिवून दिलेली तुमची पण जेव्हा जेव्हा फाटलेली सांभाळलेली तेव्हा आपली जड झालेली घट्ट धरून ठेवा केव्हा फाटेल घसरेल कळणार नाही हाफचड्डी बद्दल हो गैरसमज नको
"इच्छेला पूर्णतेचे क्षितीज नसावेच मुळी. क्षितीज म्हणजे मर्यादा.तेथे जीर्णता असते.इच्छांच्या अपूर्णावस्थेत नव्या इच्छांची निर्मिती होते. इच्छा निसर्गासारख्या असाव्यात.वारा कधी शिळा होत
नाही,समुद्र कधी म्हातारा होत नाही.आकाश इमोशनली डाऊन होत नाही.इच्छाही चिरतरुण असाव्यात. #मराठी",0,hate_bin_train,इच्छेला पूर्णतेचे क्षितीज नसावेच मुळी क्षितीज म्हणजे मर्यादातेथे जीर्णता असतेइच्छांच्या अपूर्णावस्थेत नव्या इच्छांची निर्मिती होते इच्छा निसर्गासारख्या असाव्यातवारा कधी शिळा होत नाहीसमुद्र कधी म्हातारा होत नाहीआकाश इमोशनली डाऊन होत नाहीइच्छाही चिरतरुण असाव्यात मराठी
@BhaiyaPatil अरे लांडया कशाला पाटील नाव लावून टीका करतोयस खऱ्या बापाने जन्माला घातला असेल तर लांडया ओरिजिनल नावाने भुंकून दाखव,1,hate_bin_train,अरे लांडया कशाला पाटील नाव लावून टीका करतोयस खऱ्या बापाने जन्माला घातला असेल तर लांडया ओरिजिनल नावाने भुंकून दाखव
संतापाची लाट! रावसाहेब दानवेंच्या पुतळ्याला जोड्याने मारून दहन @INCMaharashtra @NANA_PATOLE @raosahebdanve https://t.co/0Qr5EmdlHv,0,hate_bin_train,संतापाची लाट रावसाहेब दानवेंच्या पुतळ्याला जोड्याने मारून दहन
@AnaghaAcharya भूमीपुत्राना पोलिसांचा मार खायला आणि परप्रातीयांना राज्यसभेत पाठवताना नसतात का ते नीच ? बस करा प्रांतवाद आता ! लोक येडी नाहीत आता तुमच्या ढोंगी मराठी अस्मितेला गोंजारायला ! मूर्ख बाई कुठली !!,1,hate_bin_train,भूमीपुत्राना पोलिसांचा मार खायला आणि परप्रातीयांना राज्यसभेत पाठवताना नसतात का ते नीच बस करा प्रांतवाद आता लोक येडी नाहीत आता तुमच्या ढोंगी मराठी अस्मितेला गोंजारायला मूर्ख बाई कुठली
@HeroRane @yuga_v108 @thatPunekar @PunekarVoice ट्वीटर वर ठोकल्या मुळे अाणी विचारलेल्या प्रश्नांना मुद्येसुद उत्तरे नसल्यामुळे.... गुलाम अाणि लाळपुसे जमात फेसबुक कडे वळाली अाहे.... तिकडे त्यांच सतरंज्या उचलायच अाणि लाळपुसन्याच काम अखंड चालु अाहे!!!,1,hate_bin_train,ट्वीटर वर ठोकल्या मुळे अाणी विचारलेल्या प्रश्नांना मुद्येसुद उत्तरे नसल्यामुळे गुलाम अाणि लाळपुसे जमात फेसबुक कडे वळाली अाहे तिकडे त्यांच सतरंज्या उचलायच अाणि लाळपुसन्याच काम अखंड चालु अाहे
पदवीधर निवडणुकीच्या निकालानंतर माजोरड्या भाजपला शिवसेना स्टाईलने औकात दाखवणाऱ्या शिवसेना खासदार @rautsanjay61 यांच्या रोखठोक प्रतिक्रिया खुप मिस केल्या. #SanjayRaut #MahaVikasAghadi #ShivSena,1,hate_bin_train,पदवीधर निवडणुकीच्या निकालानंतर माजोरड्या भाजपला शिवसेना स्टाईलने औकात दाखवणाऱ्या शिवसेना खासदार यांच्या रोखठोक प्रतिक्रिया खुप मिस केल्या
@AjitPawarSpeaks बीडच्या विकासात आपलं योगदान मिळत राहील आणि ऊसतोडमजुरांचा जिल्हा ही ओळख न राहता मोठे उद्योग बीड जिल्ह्यात यावेत अशी अपेक्षा...,0,hate_bin_train,बीडच्या विकासात आपलं योगदान मिळत राहील आणि ऊसतोडमजुरांचा जिल्हा ही ओळख न राहता मोठे उद्योग बीड जिल्ह्यात यावेत अशी अपेक्षा
#TuesdayThoughtउत्तुंग यश प्राप्त करण्यासाठी एकाग्रता आवश्यकच !    https://t.co/2jcvYR4jdp   https://t.co/Mq63oMpfw2,0,hate_bin_train,उत्तुंग यश प्राप्त करण्यासाठी एकाग्रता आवश्यकच
@yash_cc_ @birdyeee_ तू ओळखतो तेवढं पुरेसं आहे कुत्र्या 😂😂,1,hate_bin_train,तू ओळखतो तेवढं पुरेसं आहे कुत्र्या
ज्यांची ९२ साली बाबरी कोणी पाडली यवरुन बर्‍याच हिंदुत्ववाद्यांची गांड फाटली होती आणि साहेबांच्या पायाजवळ आले होते ते गांडफाटे. स्वतःला हिंदुत्ववादी म्हणवणारे सेनेवर रिप्लाय देत आहेत ते बघुन हसायला आल... सगळ करा पण ९२ ला सेनेनेच तुमची शिवली होती हे विसरु नका,1,hate_bin_train,ज्यांची ९२ साली बाबरी कोणी पाडली यवरुन बर्याच हिंदुत्ववाद्यांची गांड फाटली होती आणि साहेबांच्या पायाजवळ आले होते ते गांडफाटे स्वतःला हिंदुत्ववादी म्हणवणारे सेनेवर रिप्लाय देत आहेत ते बघुन हसायला आल सगळ करा पण ९२ ला सेनेनेच तुमची शिवली होती हे विसरु नका
"लेखणीला लेखणीने उत्तर देण्याची क्षमता @BJP4Maharashtra च्या नेत्यांमध्ये अजिबात नाही का? गेल्या २ वर्षांमध्ये जनतेच्या मूलभूत प्रश्नांवर काम न करता फक्त थिल्लरपणा करणाऱ्या या नेत्यांना
जनताच आगामी निवडणुकांमध्ये धडा शिकवेल येवढं नक्की ! या नेभळट आणि डरपोक नेत्यांचा जाहीर निषेध!",1,hate_bin_train,लेखणीला लेखणीने उत्तर देण्याची क्षमता च्या नेत्यांमध्ये अजिबात नाही का गेल्या २ वर्षांमध्ये जनतेच्या मूलभूत प्रश्नांवर काम न करता फक्त थिल्लरपणा करणाऱ्या या नेत्यांना जनताच आगामी निवडणुकांमध्ये धडा शिकवेल येवढं नक्की या नेभळट आणि डरपोक नेत्यांचा जाहीर निषेध
"Indapur|""देवेंद्र फडणवीस मुख्यमंत्री"" ऐका दत्तात्रय भरणे यांचे भाषण; मग उपस्थितांनी भरणे यांना टोकलं Subscribe : https://t.co/8pqJzB4Nt9 LIVE TV :  https://t.co/fESn9NtTrn Website :  https://t.co/Ct4fYew3EF News : https://t.co/GOEI8wE0l1 #Zee24Taas #MarathiNews #Pune #DattatrayBharne",0,hate_bin_train,देवेंद्र फडणवीस मुख्यमंत्री ऐका दत्तात्रय भरणे यांचे भाषण मग उपस्थितांनी भरणे यांना टोकलं
@7777_mahesh @jogpushkar तुझ्या कंमेन्ट ला त्याच्यापेक्षा जास्त like व भावा जिंकलास😂😁😀😁😂 @jogpushkar बायल्या,1,hate_bin_train,तुझ्या कंमेन्ट ला त्याच्यापेक्षा जास्त व भावा जिंकलास बायल्या
@rrrrajput अशी परफेक्ट खुट्टी बसवली भास्कर जाधवांनी... भाजपाई पिल्ले बोंबलुन मेले...😂😂😂,1,hate_bin_train,अशी परफेक्ट खुट्टी बसवली भास्कर जाधवांनी भाजपाई पिल्ले बोंबलुन मेले
🥰🌨 तुम्ही कधी जाणार काश्मीरला? 😃 हे आहे काश्मीर खोर्‍यातील बनिहाल स्टेशन आणि जवळचे पर्वत. हिमवर्षावानंतर बर्फाच्या चादरीत पूर्ण झाकलंय. फोटो - @RailMinIndia @incredibleindia #winter #Kashmir https://t.co/dAQC7ihyib,0,hate_bin_train,तुम्ही कधी जाणार काश्मीरला हे आहे काश्मीर खोर्यातील बनिहाल स्टेशन आणि जवळचे पर्वत हिमवर्षावानंतर बर्फाच्या चादरीत पूर्ण झाकलंय फोटो
"तू, तो भडवा देशमुख, तुम्हाला सगळ्यांना एकच स्क्रिप्ट आलय का रे",1,hate_bin_train,तू तो भडवा देशमुख तुम्हाला सगळ्यांना एकच स्क्रिप्ट आलय का रे
@RaneManoj93 @SGhodgerikar @Sootradhar @LakhobaLokhande असल्या भिकारचोट दुतोंडी लोकांवर मतदार विश्वास कसं करतात राव?,1,hate_bin_train,असल्या भिकारचोट दुतोंडी लोकांवर मतदार विश्वास कसं करतात राव
धमकीच्या एका ईमेलमध्ये गौतम गंभीरच्या दिल्लीतील घराचा व्हीडिओ सुद्धा आहे.  #GautamGambhir @GautamGambhir    https://t.co/HNMFhOtwbS,0,hate_bin_train,धमकीच्या एका ईमेलमध्ये गौतम गंभीरच्या दिल्लीतील घराचा व्हीडिओ सुद्धा आहे
@PrasadVKathe @NiteshNRane @BJP4Maharashtra @MeNarayanRane अरे हरामखोरा राजकारण कुठ करावे याच भाण आहे का मुर्खा दळभद्री कुञ्या त्या कोंबडीचोर नील्याचा येथे काय संबंध.,1,hate_bin_train,अरे हरामखोरा राजकारण कुठ करावे याच भाण आहे का मुर्खा दळभद्री कुञ्या त्या कोंबडीचोर नील्याचा येथे काय संबंध
@yogi_9696 @makrandpatil99 कौतुकास्पद,0,hate_bin_train,कौतुकास्पद
ही बघा सुप्रीम कोर्ट नावाच्या सडक्या डबक्यात लोळणारी ही घाण कसले व्यक्तिगत किंवा कोणत्यातरी हिडीस देशद्रोह्यांच्या नादाला लागून इथे वास सोडायला आली आहे हिच्यासारख्या डुकरांना पकडूनच काँग्रेसी आणि कम्युनिस्ट घरभेदी आपली गरळ सर्वत्र ओकतात नालायक स्त्री,1,hate_bin_train,ही बघा सुप्रीम कोर्ट नावाच्या सडक्या डबक्यात लोळणारी ही घाण कसले व्यक्तिगत किंवा कोणत्यातरी हिडीस देशद्रोह्यांच्या नादाला लागून इथे वास सोडायला आली आहे हिच्यासारख्या डुकरांना पकडूनच काँग्रेसी आणि कम्युनिस्ट घरभेदी आपली गरळ सर्वत्र ओकतात नालायक स्त्री
@CAPratikKarpe हिजड्या सारखे हाथवारे काय करतो हा,1,hate_bin_train,हिजड्या सारखे हाथवारे काय करतो हा
"@ameytirodkar @nawabmalikncp वढ पाचची हर्बल, चाट्या !!",1,hate_bin_train,वढ पाचची हर्बल चाट्या
अशी मागणी नगरविकास मंत्री @mieknathshinde आणि मुंबई महानगर प्रदेश विकास प्राधिकरण आयुक्तांना पत्राद्वारे केली.,0,hate_bin_train,अशी मागणी नगरविकास मंत्री आणि मुंबई महानगर प्रदेश विकास प्राधिकरण आयुक्तांना पत्राद्वारे केली
देशभरातील शेतकरी २६ व २७ नोव्हेंबरला संसदेसमोर करणार आंदोलन : राजू शेट्टी #DigitalMaharashtraVarta वाचा सविस्तर बातमी👉  https://t.co/sef9fZULBy #CentralGovernment  #FarmBills2020,0,hate_bin_train,देशभरातील शेतकरी २६ व २७ नोव्हेंबरला संसदेसमोर करणार आंदोलन राजू शेट्टी वाचा सविस्तर बातमी
प्रिय समीर वानखेड़े तुझ्या आईच भोक दगड़ावर जाऊन ठोक,1,hate_bin_train,प्रिय समीर वानखेड़े तुझ्या आईच भोक दगड़ावर जाऊन ठोक
@anandnagre20 @Nandugurav11111 @BhatkhalkarA भातखळकर ची नाजायस औलाद सगळीकडे कॉमेंट करत फिरतोय.. 😂😂😂 आई ह्या शब्दावर बोलायची लायकी आहे का रे तुझी.. हिजड्या. राजकारण बाजूला ठेव आणि स्वतःच्या किंवा दुसऱ्याच्या आईबद्दल वाईट बोलू नकोस झाटू,1,hate_bin_train,भातखळकर ची नाजायस औलाद सगळीकडे कॉमेंट करत फिरतोय आई ह्या शब्दावर बोलायची लायकी आहे का रे तुझी हिजड्या राजकारण बाजूला ठेव आणि स्वतःच्या किंवा दुसऱ्याच्या आईबद्दल वाईट बोलू नकोस झाटू
@kalyanjadhav @DevTheD @CMOMaharashtra कल्याण तु म्हणतो ते बरोबर दुकान सुरु राहिलं न् तर गर्दी होणार.. आपल्याकडचे लोकं लय दिडशहाणे आहेत..,0,hate_bin_train,कल्याण तु म्हणतो ते बरोबर दुकान सुरु राहिलं न् तर गर्दी होणार आपल्याकडचे लोकं लय दिडशहाणे आहेत
@DmcPathan मास्क विना फिरणाऱ्या वर पण कारवाई करा,0,hate_bin_train,मास्क विना फिरणाऱ्या वर पण कारवाई करा
"#ISupportKiranMane संघी मनुवादी लोक जातीयवादी विचारसरणी जोपासून बहुजन कलाकारांवर नेहमीच अन्याय करत आलेले आहेत, इतर फिल्म व टेलिव्हिजन इंडस्ट्री काळानुसार पुढे गेली पण इथली मराठी इंडस्ट्री काही मूठभर ब्राह्मणवाद्यांच्या वर्चस्वामुळे मात्र मागेच राहिली, पक्के नीच आहेत पिठमागे,,",1,hate_bin_train,संघी मनुवादी लोक जातीयवादी विचारसरणी जोपासून बहुजन कलाकारांवर नेहमीच अन्याय करत आलेले आहेत इतर फिल्म व टेलिव्हिजन इंडस्ट्री काळानुसार पुढे गेली पण इथली मराठी इंडस्ट्री काही मूठभर ब्राह्मणवाद्यांच्या वर्चस्वामुळे मात्र मागेच राहिली पक्के नीच आहेत पिठमागे
आज कोण कोण भेटायला जातंय याची लिस्ट बनवून ठेवली पाहिजे😀 प्रोपोगंडा पसरवणारे एकच जागे वर मिळतील 😛,1,hate_bin_train,आज कोण कोण भेटायला जातंय याची लिस्ट बनवून ठेवली पाहिजे प्रोपोगंडा पसरवणारे एकच जागे वर मिळतील
तुलना नेहमी ही तुमच्यापेक्षा बलाढ्य व्यक्तीशी करायला हवी.,0,hate_bin_train,तुलना नेहमी ही तुमच्यापेक्षा बलाढ्य व्यक्तीशी करायला हवी
"#मनसुद्धतुझं भाग 9 - हिरव्या देठाची, पिवळी केळी ! आजकालच्या जगात ह्या स्पर्धेत उतरण्यासाठी आई वडील आपल्या मुलांसाठी काय नाही करत ? शाळा असते, शिकवणी असते, अजून self study करायचा, homework करायचा म्हणून सतत अभ्यासासाठी पोषक वातावरण ठेवतात. ( 1 / 4 )",0,hate_bin_train,मनसुद्धतुझं भाग हिरव्या देठाची पिवळी केळी आजकालच्या जगात ह्या स्पर्धेत उतरण्यासाठी आई वडील आपल्या मुलांसाठी काय नाही करत शाळा असते शिकवणी असते अजून करायचा करायचा म्हणून सतत अभ्यासासाठी पोषक वातावरण ठेवतात
काही मादरचोद चे लुख्खे Copy करु लागले भाडखावु... अरे भडव्यानो बाप बापच,1,hate_bin_train,काही मादरचोद चे लुख्खे करु लागले भाडखावु अरे भडव्यानो बाप बापच
amravati: ताज्या हिंसाचारानंतर अमरावतीत संचारबंदी | भारत बातम्या https://t.co/RuS4uADtiL,0,hate_bin_train,ताज्या हिंसाचारानंतर अमरावतीत संचारबंदी भारत बातम्या
मित्रांनो छत्रपती शिवाजी महाराजांच्या काळात हि गद्दार होते तरी पण विजय सत्याचा होतो आपलेपण असच आहे म्हणून विलीनीकरण हे होणारच,0,hate_bin_train,मित्रांनो छत्रपती शिवाजी महाराजांच्या काळात हि गद्दार होते तरी पण विजय सत्याचा होतो आपलेपण असच आहे म्हणून विलीनीकरण हे होणारच
"स्वामी विवेकानंद जयंतीनिमित्त आयोजित युवक सप्ताहात शिपोशी जु कॉलेज,लांजा येथे  झाले सोशल मिडिया या विषयावर झाले अभाविप दक्षिण रत्नागिरी जिल्हा सहसंयोजक राहुल राजोरीआ यांच्या व्याख्यानमालेचे आयोजन #abvpratnagiri #yuvaksaptahday13  @ABVPVoice  https://t.co/HBTNIRocUo",0,hate_bin_train,स्वामी विवेकानंद जयंतीनिमित्त आयोजित युवक सप्ताहात शिपोशी जु कॉलेजलांजा येथे झाले सोशल मिडिया या विषयावर झाले अभाविप दक्षिण रत्नागिरी जिल्हा सहसंयोजक राहुल राजोरीआ यांच्या व्याख्यानमालेचे आयोजन
"SSC HSC Offline Exam| दहावी बारावी परीक्षांचा पेच वाढला, शिक्षण संस्था महामंडळ इमारती न देण्यावर ठाम Subscribe : https://t.co/8pqJzB4Nt9 LIVE TV : https://t.co/fESn9NtTrn Website : https://t.co/Ct4fYew3EF News : https://t.co/Pt0unTDXsA #Zee24Taas  #MarathiNews #SSC #HSC #OfflineExam",0,hate_bin_train,दहावी बारावी परीक्षांचा पेच वाढला शिक्षण संस्था महामंडळ इमारती न देण्यावर ठाम
@ChDadaPatil सोड रे अंड्या मुंबई झिंकण्याचे स्वप्न,1,hate_bin_train,सोड रे अंड्या मुंबई झिंकण्याचे स्वप्न
कोण आला रे कोण आला… कुरकुरेचोर वाघ आला… 😂😂 #कुरकुरे_सेना,1,hate_bin_train,कोण आला रे कोण आला कुरकुरेचोर वाघ आला कुरकुरेसेना
@Shaikh_Mohsin12 @Sanket_J_007 @amar_ghodke @lagadpatil_007 @Harish_Patiil @hypernationalst @sameerlaxmanbh1 @RahulSkool @tolchintamani01 @PJ67794386 @Sachingavali77 आमच्या कडे मागच्या महिन्यातच झाला दुसरा पण बैल पोळा असतो हे आज समजलं,0,hate_bin_train,आमच्या कडे मागच्या महिन्यातच झाला दुसरा पण बैल पोळा असतो हे आज समजलं
आदरणीय श्री अनुरागजी ठाकुर आपले मनःपूर्वक अभिनंदन आणि पुढील वाटचालीसाठी शुभेच्छा💐 @ianuragthakur @ivikrantpatil @BJYM4MH @sopan_kanerkar @iSBawankule @adarshpatleBJYM @BjymJilha,0,hate_bin_train,आदरणीय श्री अनुरागजी ठाकुर आपले मनःपूर्वक अभिनंदन आणि पुढील वाटचालीसाठी शुभेच्छा
हजरत पिर चैतंनशा वली बाबा यांचा उरुस मोट्या उत्साहात संपन्न....मोठ्या संख्येने हिंदू - मुस्लिम भाविकांची उपस्थिती https://t.co/OCcLWm0t76 https://t.co/OCcLWm0t76,0,hate_bin_train,हजरत पिर चैतंनशा वली बाबा यांचा उरुस मोट्या उत्साहात संपन्नमोठ्या संख्येने हिंदू मुस्लिम भाविकांची उपस्थिती
